Experiments,ERabs<--ACabs,ERabs<--BAabs,ERabs<--BHabs,ERabs<--BLabs,ERabs<--BUabs,ERabs<--CAabs,ERabs<--CCabs,ERabs<--CHabs,ERabs<--DFabs,ERabs<--ELabs,ERabs<--ERabs,ERabs<--FPabs,ERabs<--PCabs,ERabs<--PJabs,ERabs<--RIabs,ERabs<--pH,ERabs<--Lactate,ERabs<--Butyrate,ERabs<--Acetate,ERabs<--AcGum,ERabs<--ArGal,ERabs<--Inulin,ERabs<--Pectin,ERabs<--Starch,ERabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,-0.01236745057394728,-0.010325861629098654,-0.005835377087350935,-0.004639610997401178,-0.026858708180952817,-0.01566981087671593,0.00477010163012892,0.0008091841882560402,-0.0029935073107481003,-0.03982798327342607,0.04087708759470843,0.0038394383736886084,0.0,0.0,-0.009918960480717942,0.0,0.0,0.0,0.0,0.0,0.0,0.06683329463703558,0.01968631020281464,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-Pectin,-0.009645700946243273,0.0059292272457646,-0.00893504821902348,-0.0017849322046256727,0.008616180443722341,0.00913212688950201,0.0036871748614228433,0.003191663676665889,0.002121159444666571,0.011645825165841315,0.0015014765991104974,0.0,-0.007200796441692445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937704810148312,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-RI-4Inulin-1Pectin-1Starch,-0.004022047796752304,-0.013240392203442752,-0.00029357956373132765,-0.0010543675161898136,-0.033536309871124104,-0.016631209204206243,0.004122897022170946,0.006546435062773526,-0.0018097057763952762,-0.02489589259494096,0.013487408577930182,0.0,0.0,0.0,-0.012343333713943139,0.0,0.0,0.0,0.0,0.0,0.0,0.03215234857634641,0.03221873345319182,0.025768730003619567,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-RI-4Inulin-2Pectin,-0.014297729330685209,-0.006441243814633173,0.00043812196920899786,0.0041696263805908315,-0.012173556448782192,-0.016573920928160932,0.012169616625589482,0.009976897662615074,-0.006961299572139978,-0.01067810519324506,0.023107121232897043,0.0,0.0,0.0,-0.007631970980368993,0.0,0.0,0.0,0.0,0.0,0.0,0.056870660306338,0.03704270808135762,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-RI-5Inulin-1Pectin,-0.007798968239084762,0.001785778029657462,-0.0033045209779897157,-0.01198448073666762,-0.004891941734753987,-0.030960332876180902,0.002774699344573652,2.2819539641632754e-05,-0.004848654108012424,-0.03058111043099095,0.030608755837687674,0.0,0.0,0.0,-0.0007941519348498653,0.0,0.0,0.0,0.0,0.0,0.0,0.052720491226543396,0.013547215172473122,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PJ-RI-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-3Inulin-2Pectin-1Starch,-0.0010510627697739336,-0.011588035306582848,-0.006459525320678949,0.0009126303096612295,-0.01932133190954725,-0.021490890636212297,-0.0032098115318351323,-0.0011483911528355545,-0.0046055192231304115,0.0,0.0761050027795136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07491456466313037,0.051064576462118164,0.023132489528506994,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-4Inulin-2Pectin,0.00682139084674418,-0.012977400980889797,-0.0035652661230415107,-0.005826677568256855,-0.0052787043619900945,-0.035029452224262056,0.0015181529335677624,0.005457208747975529,-0.0002692910609766841,0.0,0.045156649337150155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08071995978243648,0.06167103489860892,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-5Inulin-1Pectin,0.004207291617058217,-0.010462022433057428,0.00045783736277371645,-0.00876214294694364,-0.0051566400565207,-0.04150791198480874,-0.0032706328202039003,-0.0002678677439689636,-0.001360331499017775,0.0,0.03828525533899665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08356287721544504,0.037962738703936336,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-3Inulin-2Pectin-1Starch,0.014874930603100973,-0.032293607754742396,0.0062024204115218974,0.010301100884509437,-0.03224059892818332,-0.025475069496999767,0.005455674357054865,0.006269725450478932,-0.00719117170528454,0.0,0.0614684470655287,-0.0019123538068550475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743275604703847,0.06225062052116675,0.020082753589924646,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.006936457199866281,-0.0007729470894178923,0.00632281434338759,-0.009428784908617245,-0.04317819888648741,-0.028804756728384423,0.012624195996014512,-0.001968431724783252,-0.009399762103224503,0.0,0.06039073189501377,0.00407428464249653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07671806566855487,0.026985208284767234,0.021260165554635665,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.00454368710737018,-0.006346824770683751,0.005888982785536963,-0.012126760721644935,-0.030923772301963148,-0.02736469289726194,0.008129074457375443,0.004866666571401498,-0.0005389793282922576,0.0,0.040102451765800226,0.0036088501596275497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699442540240638,0.035249232862363845,0.0,0.019421893281533438,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-2Pectin,0.0019659291590667432,-0.008948488626629114,-0.0014694024705224568,-0.006031576440566116,-0.01599232976635297,-0.03154740404958526,-0.0017802404343254035,0.001097761042830017,-0.005610995615522067,0.0,0.06871392236401637,0.005953524313453171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07671969270126687,0.05884972734687229,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-5Inulin-1Pectin,0.00027859873241848417,-0.013643007621996932,0.00046891279311643704,-0.02095567059910132,-0.022236172523763444,-0.02939504322906335,-0.00021553339643610848,0.003685333300381899,-0.004003268977006276,0.0,0.06848322305207451,0.004459019802096818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07436295927295254,0.03771596857243114,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-PC-RI-1Inulin-1Pectin-4Xylan,0.023772699199616908,-0.026199338771402837,0.010827965910236041,0.009336587321013213,0.00024734872082869214,-0.008626738470047713,0.0027324524397651356,-0.019372451243301232,-0.0031965749338269235,0.0,0.007264898469050725,0.0006341293143729368,-0.03281314472357432,0.0,-0.021299518148104348,0.0,0.0,0.0,0.0,0.0,0.0,0.012365643245478472,0.01187692272166411,0.0,0.05074951254452268,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.7936507936511905,0.0,0.9160361284654067,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666666
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-PJ-RI-4Inulin-1Pectin-1Starch,-0.009274215158075094,-0.018678799519936243,0.002475982593993346,-0.0016771397242943446,-0.028703967668116094,-0.031780337324986856,0.006947909543911616,0.001011680190761884,-0.002760285511612892,0.0,0.03743910621851683,0.0011008294299244882,0.0,-0.02113228226080537,-0.006909087424476942,0.0,0.0,0.0,0.0,0.0,0.0,0.052121110757191974,0.03348142933100462,0.014623057687034209,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-PJ-RI-4Inulin-1Pectin-1Xylan,0.004068556303779284,-0.014317045174539089,-0.00044667345161239307,-0.012562351270268361,-0.0013372729842861494,-0.028927352838218214,0.0030148946369687717,-0.005731618559608857,0.003539982562263807,0.0,0.0097177448682487,0.007360747301330169,0.0,-0.013546496784935394,0.005512562332053979,0.0,0.0,0.0,0.0,0.0,0.0,0.042434526172777015,0.034595575245718165,0.0,0.014702378648022811,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,-0.001331718700627486,-0.011257979397972425,0.010998382170995077,0.007549265958368778,-0.054772974302371345,-0.02222060284887751,0.012473531005283197,0.0006931405514478683,-0.0016200903492669264,0.0,0.04935877826064825,0.0036471820746858913,0.0,0.0,-0.020835732730726402,0.0,0.0,0.0,0.0,0.0,0.0,0.04808572611461083,0.033112301987906295,0.019971413041154542,0.0188958286618193,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-3Inulin-2Pectin-1Starch,-0.0012560498144011945,-0.02960473403800279,0.004601740161888301,0.009295551280956715,-0.027717333403415978,-0.023584492882946506,0.008158863609423861,0.0012368559837341309,-0.0037902234471403062,0.0,0.05283299213624559,0.003048453654628247,0.0,0.0,-0.010746590909548104,0.0,0.0,0.0,0.0,0.0,0.0,0.08369403643882833,0.0445827278890647,0.015806969109689817,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-3Inulin-2Pectin-1Xylan,0.013664040830917656,-0.028664364683208987,0.009295975149143487,-0.0023140364792197943,-0.027929358009714633,-0.02021777007030323,0.008853276958689094,-0.005920408002566546,-0.0016329370555467904,0.0,0.06430568732321262,0.007844794337870553,0.0,0.0,-0.00528751005185768,0.0,0.0,0.0,0.0,0.0,0.0,0.06124155764700845,0.038287776202196255,0.0,0.02150856316438876,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.005234748008660972,-0.02440007869154215,-0.001435383630450815,-0.011222175497096032,-0.038974571012659,-0.024412915110588074,0.002575899037765339,-0.002819762856233865,-0.002341710904147476,0.0,0.05344518693163991,0.0017977445968426764,0.0,0.0,-0.013721427822019905,0.0,0.0,0.0,0.0,0.0,0.0,0.06440637371269986,0.02902543148957193,0.02844651637133211,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.00957446449491031,-0.019135964705663568,-0.0005979461266713984,-0.012897404047715314,-0.0037870898788027905,-0.029261043596574488,0.002362054224838229,-0.0030988916645155232,-0.004813182715545683,0.0,0.051631924942793214,0.007185517372015645,0.0,0.0,-0.006617774063830867,0.0,0.0,0.0,0.0,0.0,0.0,0.08216627544778235,0.052842981182038784,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.015035399454919732,-0.012941421776571694,-0.003573164069915519,-0.01841476039194009,-0.015662759652032572,-0.022495290264487267,0.0026255654280676563,-0.007122095345574266,-0.0037594450747265537,0.0,0.042271185721106386,0.003468407564522589,0.0,0.0,0.006966096294276854,0.0,0.0,0.0,0.0,0.0,0.0,0.06250202212044421,0.025143086882855964,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-RI-3Inulin-2Pectin-1Starch,0.014448418555890812,-0.022204043672365302,0.008369698298766333,-0.0018317844061290518,-0.02177257468814359,-0.030323848566588235,-0.0010854844003915787,0.008604836431058013,-0.003006448476191829,0.0,0.02743482743115986,0.0,0.0,0.0,-0.009359890759429512,0.0,0.0,0.0,0.0,0.0,0.0,0.07861483518910758,0.04503700515145764,0.028690243742483502,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,-0.0021067278130966075,-0.005427737008122837,0.004265335004995851,-0.006929272265337846,-0.032159833456663525,-0.034271181369309914,0.0019239749869003015,-0.005891759112915572,-0.0012110086048350616,0.0,0.04802850327071022,0.0,0.0,0.0,-0.010976052021279055,0.0,0.0,0.0,0.0,0.0,0.0,0.0599348321557045,0.030720968182910893,0.02195170264252845,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-RI-4Inulin-2Pectin,0.006187318099869622,-0.004924537613987923,0.0007447954267263412,-0.015246374377359947,-0.011067556217312813,-0.03555406293728285,0.004196347384196188,-0.0007974892440769407,-0.0016981315178175767,0.0,0.04295346448715362,0.0,0.0,0.0,-0.00900433673005965,0.0,0.0,0.0,0.0,0.0,0.0,0.07746394480475122,0.05119845359068778,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-FP-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-CH-DF-FP-RI-4Inulin-2Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-FP-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-EL-ER-FP-RI-5Inulin-1Pectin,-0.0050466217319755,-0.013849594027680509,0.0013931762317524238,-0.012248590698137003,-0.024294486598056907,-0.011036091073251823,0.006742608569124166,0.0040596254334291995,0.0,-0.021145858308848214,-0.002608338836580515,0.0027871918864548206,0.0,0.0,-0.002271599656737903,0.0,0.0,0.0,0.0,0.0,0.0,0.06881074497804922,0.015016033670262378,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-EL-ER-RI-5Inulin-1Pectin,-0.009574446671952805,-0.015462859818297956,0.004516657700555192,-0.009431452335168919,-0.013297222347723113,-0.027258379203784797,0.00029436695492929884,0.001353096216917038,0.0,-0.028745421389531758,0.0336237674475544,0.0,0.0,0.0,-0.007332778406432933,0.0,0.0,0.0,0.0,0.0,0.0,0.06228302954696119,0.018988888788347442,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-ER-FP-4Inulin-2Pectin,-0.0009481672896072268,-0.015066463872790337,0.0015918543096631766,-0.008603861439041793,-0.014567612670361996,-0.045737923681735994,0.0020702579990029336,-0.0003812626004219055,0.0,0.0,0.0826221271418035,0.007612644881010056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08435739856213331,0.06544753583148122,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-ER-FP-5Inulin-1Pectin,-0.015022821631282568,-0.007972347224131227,0.007899011159315706,-0.014335658214986325,-0.00825638824608177,-0.05597108567599207,-0.00015144827775657178,0.00983566027134657,0.0,0.0,0.06951970462687314,0.005417305743321776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08157727303914726,0.03695386378094554,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-ER-FP-RI-4Inulin-1Pectin-1Starch,-0.0017310598974718766,-0.032873348716427296,-0.0015801512636244297,-0.0031602614942718953,-0.033657836179961174,-0.03957930081250036,0.0041260277468930275,0.00552820841617444,0.0,0.0,0.05376787415212568,0.004785528680419221,0.0,0.0,-0.014404947212075485,0.0,0.0,0.0,0.0,0.0,0.0,0.07542448151199256,0.036982251194250935,0.0327396045493729,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,-0.004939181002555415,-0.020257856900570914,-0.005144900496816263,-0.004743920580949634,-0.01327727863099426,-0.0235036896483507,0.006573860940989107,0.0,-0.005371769657358527,-0.034929416491650045,0.04739658167818561,0.0019359425059519708,0.0,0.0,-0.018980753200594336,0.0,0.0,0.0,0.0,0.0,0.0,0.032892855582758784,0.03795991514925845,0.013102214463287964,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-RI-4Inulin-2Pectin,-0.005236727267722873,-0.014598544878775583,-0.002672506304567351,0.003929471240981537,-0.002690833034541677,-0.015545217649025075,0.004708149086903124,0.0,-0.000850304906420848,-0.013876115464988877,0.03487508976832032,0.0004927906317307669,0.0,0.0,-0.011269925518290085,0.0,0.0,0.0,0.0,0.0,0.0,0.0532409773372552,0.04928803679478519,0.0,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
